ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TotalVisiting
1,31.0,Company Invited,3,32.0,Small Business,Male,3.0,Deluxe,3.0,Married,2.0,1,3,0,Manager,20617.0,4.0
1,53.0,Self Enquiry,3,30.0,Salaried,Male,3.0,Standard,5.0,Unmarried,7.0,1,3,1,Senior Manager,25448.0,5.0
0,54.0,Self Enquiry,1,15.0,Salaried,Female,3.0,Deluxe,3.0,Married,4.0,0,5,0,Manager,17897.0,4.0
0,33.0,Company Invited,1,13.0,Salaried,Male,3.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,20968.0,3.0
0,43.0,Self Enquiry,1,17.0,Salaried,Male,3.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,22510.0,1.0
0,38.0,Company Invited,2,6.0,Salaried,Male,3.0,Basic,4.0,Married,1.0,1,1,1,Executive,17991.0,3.0
0,55.0,Self Enquiry,2,32.0,Salaried,Male,1.0,King,4.0,Married,5.0,1,5,1,VP,34636.0,4.0
0,31.0,Self Enquiry,1,8.0,Small Business,Female,5.0,Basic,3.0,Married,2.0,1,5,1,Executive,16129.0,2.0
0,39.0,Self Enquiry,3,21.0,Small Business,Male,3.0,Super Deluxe,5.0,Unmarried,1.0,0,1,1,AVP,28341.0,5.0
0,42.0,Company Invited,1,13.0,Salaried,Male,4.0,Deluxe,3.0,Unmarried,2.0,0,3,1,Manager,22347.0,3.0
0,31.0,Company Invited,1,16.0,Small Business,Female,3.0,Standard,3.0,Married,5.0,0,1,1,Senior Manager,26031.0,3.0
0,54.0,Self Enquiry,1,13.0,Small Business,Female,3.0,Deluxe,5.0,Unmarried,7.0,1,1,0,Manager,22347.0,3.0
0,24.0,Self Enquiry,1,13.0,Salaried,Male,4.0,Deluxe,3.0,Unmarried,2.0,0,3,1,Manager,19617.0,3.0
0,23.0,Self Enquiry,1,18.0,Salaried,Male,3.0,Basic,3.0,Unmarried,2.0,0,5,1,Executive,17647.0,3.0
0,40.0,Company Invited,1,17.0,Large Business,Female,3.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,21323.0,4.0
0,40.0,Self Enquiry,3,8.0,Small Business,Female,3.0,Deluxe,4.0,Married,4.0,0,3,1,Manager,20677.0,4.0
0,25.0,Self Enquiry,2,8.0,Salaried,Female,3.0,Basic,4.0,Married,5.0,0,4,0,Executive,17187.0,2.0
0,36.0,Self Enquiry,1,6.0,Small Business,Male,3.0,Basic,4.0,Married,2.0,0,5,0,Executive,22347.0,4.0
0,36.0,Self Enquiry,1,8.0,Salaried,Male,3.0,Basic,3.0,Married,7.0,1,5,0,Executive,22347.0,2.0
0,47.0,Self Enquiry,1,31.0,Small Business,Male,3.0,Standard,3.0,Unmarried,3.0,0,3,1,Senior Manager,23633.0,2.0
0,33.0,Company Invited,1,6.0,Small Business,Male,4.0,Basic,3.0,Married,2.0,0,3,0,Executive,17008.0,2.0
0,38.0,Self Enquiry,3,13.0,Salaried,Male,3.0,Deluxe,4.0,Married,1.0,0,4,1,Manager,22347.0,3.0
0,31.0,Self Enquiry,3,8.0,Salaried,Male,3.0,Basic,3.0,Married,1.0,0,4,1,Executive,18067.0,2.0
0,38.0,Company Invited,1,12.0,Salaried,Male,4.0,Deluxe,3.0,Married,3.0,0,4,1,Manager,20321.0,4.0
0,42.0,Self Enquiry,1,24.0,Salaried,Male,3.0,Deluxe,5.0,Married,7.0,1,1,0,Manager,20410.0,2.0
0,41.0,Self Enquiry,1,6.0,Salaried,Male,3.0,Basic,3.0,Married,4.0,0,1,0,Executive,17782.0,3.0
0,47.0,Company Invited,1,6.0,Small Business,Female,3.0,Standard,4.0,Married,1.0,0,5,0,Senior Manager,26957.0,3.0
0,35.0,Self Enquiry,1,17.0,Small Business,Male,3.0,Basic,3.0,Married,1.0,1,5,0,Executive,17660.0,2.0
0,36.0,Self Enquiry,1,6.0,Salaried,Male,3.0,Basic,3.0,Unmarried,1.0,0,3,0,Executive,18375.0,5.0
0,35.0,Self Enquiry,1,15.0,Small Business,Male,3.0,Deluxe,3.0,Unmarried,2.0,0,4,0,Manager,20098.0,3.0
0,33.0,Self Enquiry,1,13.0,Small Business,Female,3.0,Deluxe,3.0,Married,1.0,1,1,1,Manager,19878.0,4.0
0,32.0,Self Enquiry,1,35.0,Salaried,Female,4.0,Basic,4.0,Unmarried,2.0,0,3,1,Executive,17837.0,2.0
0,40.0,Self Enquiry,1,6.0,Salaried,Male,3.0,Basic,3.0,Married,1.0,0,1,0,Executive,17406.0,2.0
0,32.0,Self Enquiry,3,6.0,Small Business,Male,4.0,Basic,4.0,Married,1.0,0,1,0,Executive,17269.0,5.0
0,36.0,Self Enquiry,1,30.0,Salaried,Male,3.0,Deluxe,3.0,Unmarried,1.0,0,4,1,Manager,22347.0,2.0
0,38.0,Self Enquiry,1,16.0,Small Business,Female,5.0,Standard,3.0,Married,4.0,0,1,1,Senior Manager,28206.0,3.0
0,32.0,Self Enquiry,3,6.0,Small Business,Female,3.0,Standard,3.0,Married,2.0,0,5,1,Senior Manager,25422.0,2.0
0,37.0,Self Enquiry,1,16.0,Salaried,Female,1.0,Standard,3.0,Married,2.0,1,1,0,Senior Manager,28744.0,3.0
0,25.0,Self Enquiry,3,14.0,Salaried,Female,3.0,Deluxe,3.0,Married,1.0,1,1,1,Manager,19907.0,3.0
0,36.0,Company Invited,3,126.0,Salaried,Male,3.0,Basic,3.0,Married,3.0,0,1,1,Executive,18482.0,3.0
0,44.0,Self Enquiry,1,6.0,Small Business,Male,3.0,Basic,3.0,Unmarried,7.0,1,4,0,Executive,17436.0,3.0
0,21.0,Self Enquiry,3,11.0,Small Business,Male,3.0,Basic,5.0,Unmarried,2.0,1,1,1,Executive,17380.0,2.0
0,39.0,Company Invited,1,15.0,Salaried,Male,3.0,King,3.0,Unmarried,3.0,0,4,0,VP,34431.0,3.0
1,23.0,Company Invited,3,15.0,Small Business,Male,3.0,Basic,5.0,Married,2.0,0,5,1,Executive,16790.0,2.0
0,36.0,Self Enquiry,3,9.0,Small Business,Female,4.0,Standard,3.0,Married,1.0,0,3,1,Senior Manager,22644.0,3.0
0,36.0,Company Invited,1,10.0,Salaried,Female,3.0,Deluxe,4.0,Married,1.0,0,3,1,Manager,20131.0,4.0
0,56.0,Company Invited,1,6.0,Salaried,Male,3.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,21306.0,2.0
1,29.0,Self Enquiry,1,13.0,Small Business,Male,3.0,Basic,3.0,Married,1.0,1,3,1,Executive,19787.0,2.0
0,42.0,Self Enquiry,1,8.0,Salaried,Male,3.0,King,3.0,Married,6.0,0,3,1,VP,33880.0,3.0
1,56.0,Self Enquiry,1,13.0,Large Business,Male,3.0,Basic,3.0,Married,1.0,0,4,1,Executive,17339.0,5.0
0,41.0,Self Enquiry,1,34.0,Salaried,Female,4.0,Super Deluxe,4.0,Married,1.0,0,5,1,AVP,28570.0,3.0
0,34.0,Self Enquiry,3,34.0,Small Business,Female,4.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,21712.0,3.0
0,36.0,Company Invited,3,21.0,Small Business,Male,5.0,Deluxe,3.0,Married,2.0,0,1,1,Manager,20406.0,2.0
0,41.0,Self Enquiry,3,9.0,Salaried,Male,4.0,Deluxe,4.0,Married,3.0,0,3,0,Manager,23938.0,3.0
0,32.0,Self Enquiry,1,8.0,Large Business,Male,3.0,Basic,5.0,Unmarried,2.0,0,1,1,Executive,17439.0,4.0
0,35.0,Self Enquiry,2,32.0,Salaried,Female,3.0,Standard,3.0,Unmarried,2.0,1,1,1,Senior Manager,23837.0,2.0
0,38.0,Self Enquiry,3,16.0,Salaried,Female,3.0,Deluxe,3.0,Married,2.0,0,4,0,Manager,20343.0,5.0
1,50.0,Company Invited,3,6.0,Salaried,Male,3.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,21728.0,4.0
0,36.0,Self Enquiry,3,17.0,Small Business,Female,4.0,Deluxe,3.0,Married,5.0,0,1,1,Manager,21652.0,4.0
0,45.0,Self Enquiry,3,13.0,Salaried,Female,3.0,Deluxe,3.0,Unmarried,1.0,0,1,1,Manager,19850.0,2.0
0,40.0,Self Enquiry,1,8.0,Salaried,Male,4.0,Basic,3.0,Unmarried,3.0,0,5,0,Executive,17809.0,3.0
0,35.0,Company Invited,1,24.0,Salaried,Male,3.0,Deluxe,3.0,Married,2.0,1,3,1,Manager,20689.0,3.0
0,40.0,Self Enquiry,1,8.0,Small Business,Female,3.0,Basic,3.0,Married,3.0,0,1,1,Executive,17001.0,4.0
0,35.0,Self Enquiry,1,6.0,Salaried,Female,5.0,Basic,3.0,Married,2.0,0,3,0,Executive,17977.0,4.0
0,36.0,Self Enquiry,1,19.0,Salaried,Male,4.0,Deluxe,4.0,Married,5.0,1,4,1,Manager,22347.0,2.0
0,36.0,Self Enquiry,1,34.0,Small Business,Female,4.0,Basic,5.0,Unmarried,2.0,0,1,0,Executive,22347.0,4.0
1,50.0,Self Enquiry,3,34.0,Small Business,Male,4.0,Standard,5.0,Married,5.0,1,5,0,Senior Manager,25854.0,2.0
0,39.0,Self Enquiry,3,30.0,Small Business,Female,4.0,Super Deluxe,3.0,Married,1.0,0,1,1,AVP,27031.0,3.0
0,31.0,Company Invited,1,11.0,Small Business,Male,3.0,Deluxe,5.0,Unmarried,1.0,0,1,0,Manager,24936.0,5.0
0,26.0,Self Enquiry,3,11.0,Salaried,Female,4.0,Basic,3.0,Unmarried,1.0,0,1,0,Executive,17966.0,1.0
0,36.0,Company Invited,1,29.0,Small Business,Male,1.0,Deluxe,3.0,Married,5.0,0,3,0,Manager,17571.0,2.0
0,39.0,Self Enquiry,1,12.0,Small Business,Male,4.0,Standard,5.0,Married,5.0,0,4,1,Senior Manager,24991.0,2.0
0,27.0,Self Enquiry,1,10.0,Salaried,Male,1.0,Deluxe,4.0,Married,2.0,1,4,1,Manager,21142.0,2.0
0,49.0,Company Invited,3,8.0,Small Business,Male,4.0,Deluxe,4.0,Married,3.0,0,3,1,Manager,20390.0,5.0
0,34.0,Self Enquiry,1,13.0,Small Business,Male,1.0,Deluxe,3.0,Married,3.0,0,3,0,Manager,22347.0,3.0
1,41.0,Self Enquiry,3,6.0,Salaried,Female,3.0,Deluxe,3.0,Unmarried,1.0,1,4,0,Manager,20993.0,5.0
0,49.0,Company Invited,1,14.0,Salaried,Male,4.0,Deluxe,4.0,Married,2.0,0,1,0,Manager,20130.0,3.0
1,37.0,Self Enquiry,1,8.0,Salaried,Male,4.0,Basic,3.0,Unmarried,7.0,1,3,0,Executive,17090.0,5.0
0,33.0,Company Invited,1,9.0,Salaried,Female,3.0,Basic,3.0,Married,2.0,1,1,1,Executive,17909.0,3.0
0,36.0,Self Enquiry,1,8.0,Small Business,Male,3.0,Basic,4.0,Married,1.0,0,5,1,Executive,18468.0,3.0
0,32.0,Company Invited,1,8.0,Salaried,Male,3.0,Basic,3.0,Unmarried,1.0,0,3,1,Executive,18068.0,4.0
0,59.0,Self Enquiry,1,9.0,Small Business,Female,1.0,Basic,5.0,Married,5.0,1,1,0,Executive,17670.0,3.0
0,30.0,Self Enquiry,1,30.0,Salaried,Male,3.0,Basic,3.0,Married,2.0,0,3,1,Executive,17693.0,5.0
0,38.0,Company Invited,1,29.0,Salaried,Male,4.0,Standard,3.0,Unmarried,1.0,0,3,1,Senior Manager,24526.0,2.0
0,36.0,Self Enquiry,1,33.0,Small Business,Male,3.0,Deluxe,3.0,Married,7.0,0,3,0,Manager,20237.0,3.0
0,35.0,Self Enquiry,1,22.0,Small Business,Male,1.0,Basic,4.0,Married,1.0,0,4,1,Executive,17426.0,3.0
0,36.0,Self Enquiry,1,21.0,Salaried,Female,4.0,Deluxe,3.0,Unmarried,1.0,1,1,1,Manager,22347.0,3.0
0,31.0,Self Enquiry,1,32.0,Salaried,Male,3.0,Basic,3.0,Married,2.0,0,3,1,Executive,17911.0,3.0
0,34.0,Self Enquiry,1,25.0,Small Business,Male,3.0,Basic,3.0,Married,1.0,0,3,0,Executive,17661.0,3.0
1,28.0,Self Enquiry,1,30.0,Salaried,Male,4.0,Basic,3.0,Unmarried,6.0,1,1,0,Executive,17028.0,2.0
0,29.0,Self Enquiry,1,27.0,Salaried,Female,1.0,Standard,5.0,Married,2.0,0,5,1,Senior Manager,24980.0,3.0
0,32.0,Self Enquiry,1,11.0,Salaried,Male,1.0,Basic,4.0,Married,1.0,1,1,1,Executive,18298.0,5.0
0,22.0,Company Invited,1,22.0,Small Business,Male,1.0,Basic,3.0,Married,2.0,1,3,0,Executive,17935.0,5.0
0,53.0,Self Enquiry,3,8.0,Salaried,Female,4.0,Super Deluxe,3.0,Married,3.0,0,3,0,AVP,30427.0,3.0
0,36.0,Self Enquiry,1,8.0,Salaried,Male,3.0,Basic,3.0,Unmarried,6.0,1,1,0,Executive,22347.0,2.0
0,36.0,Company Invited,1,17.0,Salaried,Female,1.0,Deluxe,3.0,Married,1.0,0,5,0,Manager,22347.0,4.0
1,36.0,Self Enquiry,3,15.0,Salaried,Male,4.0,Basic,5.0,Unmarried,1.0,0,1,0,Executive,18407.0,2.0
0,34.0,Self Enquiry,1,13.0,Salaried,Female,3.0,Standard,4.0,Unmarried,1.0,0,5,0,Senior Manager,26994.0,2.0
0,21.0,Self Enquiry,1,21.0,Salaried,Male,3.0,Basic,3.0,Unmarried,2.0,0,5,1,Executive,16232.0,4.0
1,34.0,Self Enquiry,1,12.0,Small Business,Male,3.0,Basic,5.0,Unmarried,3.0,0,4,0,Executive,17960.0,2.0
0,53.0,Self Enquiry,1,11.0,Salaried,Female,3.0,King,3.0,Married,5.0,0,4,1,VP,34094.0,2.0
1,36.0,Company Invited,1,22.0,Salaried,Female,5.0,Basic,5.0,Unmarried,2.0,1,4,0,Executive,22347.0,3.0
0,42.0,Self Enquiry,3,14.0,Small Business,Male,3.0,Deluxe,4.0,Married,1.0,0,3,1,Manager,21825.0,2.0
0,44.0,Self Enquiry,1,13.0,Small Business,Female,4.0,Standard,3.0,Married,4.0,0,4,0,Senior Manager,25248.0,2.0
0,46.0,Self Enquiry,3,8.0,Small Business,Female,3.0,King,5.0,Unmarried,4.0,0,1,1,VP,33947.0,3.0
0,33.0,Self Enquiry,1,8.0,Small Business,Male,3.0,Basic,3.0,Unmarried,5.0,0,3,0,Executive,17496.0,5.0
0,44.0,Self Enquiry,1,16.0,Salaried,Male,3.0,Deluxe,3.0,Married,3.0,1,3,0,Manager,21465.0,3.0
0,30.0,Self Enquiry,1,15.0,Small Business,Male,4.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,17206.0,3.0
1,39.0,Self Enquiry,3,11.0,Large Business,Male,3.0,Deluxe,3.0,Married,4.0,0,1,0,Manager,17086.0,2.0
1,24.0,Self Enquiry,1,6.0,Small Business,Male,3.0,Basic,3.0,Married,3.0,1,3,0,Executive,17293.0,5.0
0,43.0,Self Enquiry,1,8.0,Small Business,Female,1.0,Basic,3.0,Married,2.0,0,1,1,Executive,17645.0,5.0
1,50.0,Self Enquiry,3,9.0,Small Business,Male,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,17683.0,3.0
0,35.0,Self Enquiry,3,8.0,Small Business,Female,3.0,Basic,3.0,Married,2.0,0,1,1,Executive,17014.0,5.0
0,36.0,Self Enquiry,1,11.0,Salaried,Female,4.0,Basic,5.0,Married,1.0,1,1,1,Executive,18419.0,3.0
0,33.0,Company Invited,3,6.0,Salaried,Female,1.0,Deluxe,5.0,Married,3.0,0,3,0,Manager,20376.0,3.0
0,35.0,Self Enquiry,1,10.0,Salaried,Male,3.0,Basic,3.0,Married,2.0,0,4,1,Executive,16951.0,4.0
0,27.0,Self Enquiry,1,8.0,Salaried,Female,3.0,Basic,5.0,Married,2.0,0,3,1,Executive,17341.0,3.0
1,26.0,Self Enquiry,1,31.0,Salaried,Male,5.0,Basic,3.0,Unmarried,2.0,0,1,0,Executive,17293.0,2.0
0,27.0,Company Invited,3,14.0,Salaried,Male,3.0,Standard,3.0,Unmarried,2.0,0,1,1,Senior Manager,23726.0,2.0
0,36.0,Company Invited,1,6.0,Small Business,Female,3.0,Deluxe,3.0,Unmarried,2.0,0,3,1,Manager,22347.0,2.0
1,41.0,Self Enquiry,1,18.0,Large Business,Female,3.0,King,3.0,Married,2.0,0,4,1,VP,34545.0,3.0
0,34.0,Company Invited,3,13.0,Small Business,Male,3.0,Deluxe,3.0,Unmarried,1.0,0,5,0,Manager,19568.0,4.0
0,37.0,Self Enquiry,1,25.0,Salaried,Male,3.0,Basic,4.0,Married,5.0,0,4,0,Executive,18022.0,4.0
0,46.0,Company Invited,3,11.0,Small Business,Male,3.0,Deluxe,3.0,Unmarried,5.0,1,5,1,Manager,20772.0,4.0
0,35.0,Self Enquiry,1,14.0,Salaried,Male,1.0,Basic,3.0,Married,2.0,0,5,1,Executive,17269.0,3.0
1,48.0,Self Enquiry,1,6.0,Salaried,Male,4.0,Standard,3.0,Unmarried,1.0,1,5,0,Senior Manager,20381.0,3.0
1,36.0,Self Enquiry,1,11.0,Large Business,Male,3.0,Basic,3.0,Unmarried,2.0,1,1,0,Executive,18441.0,2.0
0,44.0,Self Enquiry,3,6.0,Small Business,Female,3.0,Deluxe,5.0,Married,6.0,1,1,1,Manager,20454.0,4.0
0,35.0,Company Invited,1,17.0,Small Business,Male,4.0,Standard,5.0,Married,3.0,1,5,1,Senior Manager,24884.0,5.0
0,36.0,Self Enquiry,3,29.0,Small Business,Female,4.0,Deluxe,3.0,Married,1.0,1,1,0,Manager,22347.0,2.0
0,33.0,Company Invited,1,6.0,Salaried,Female,3.0,Standard,3.0,Unmarried,2.0,1,1,1,Senior Manager,28458.0,3.0
0,35.0,Company Invited,3,5.0,Salaried,Male,3.0,Standard,5.0,Married,2.0,0,4,0,Senior Manager,24069.0,3.0
0,36.0,Self Enquiry,1,29.0,Small Business,Female,3.0,Basic,5.0,Married,4.0,1,4,0,Executive,22347.0,1.0
0,31.0,Self Enquiry,1,13.0,Salaried,Male,3.0,Deluxe,3.0,Married,4.0,0,3,0,Manager,20915.0,3.0
0,37.0,Self Enquiry,1,6.0,Salaried,Male,4.0,Deluxe,3.0,Married,2.0,0,5,0,Manager,20993.0,2.0
0,32.0,Self Enquiry,1,6.0,Small Business,Male,3.0,Deluxe,3.0,Married,2.0,1,4,1,Manager,21162.0,3.0
0,38.0,Company Invited,1,35.0,Salaried,Female,3.0,Deluxe,3.0,Unmarried,2.0,0,3,1,Manager,17406.0,2.0
0,50.0,Self Enquiry,1,13.0,Small Business,Female,4.0,King,3.0,Married,6.0,1,4,1,VP,33740.0,3.0
0,59.0,Self Enquiry,3,31.0,Salaried,Female,3.0,Standard,5.0,Unmarried,1.0,0,3,1,Senior Manager,22637.0,5.0
0,36.0,Self Enquiry,1,14.0,Large Business,Female,3.0,Standard,3.0,Married,2.0,0,4,1,Senior Manager,25096.0,2.0
0,55.0,Self Enquiry,1,14.0,Small Business,Female,3.0,Super Deluxe,3.0,Married,3.0,1,3,1,AVP,29756.0,3.0
0,36.0,Company Invited,1,17.0,Salaried,Male,4.0,Deluxe,4.0,Unmarried,2.0,0,4,1,Manager,21499.0,4.0
0,45.0,Self Enquiry,1,13.0,Salaried,Male,3.0,Standard,5.0,Married,3.0,0,3,0,Senior Manager,24724.0,2.0
0,35.0,Company Invited,1,6.0,Small Business,Male,3.0,Basic,5.0,Married,5.0,0,1,0,Executive,17194.0,4.0
1,36.0,Self Enquiry,1,15.0,Small Business,Male,4.0,Basic,3.0,Married,1.0,1,1,1,Executive,18388.0,5.0
0,59.0,Company Invited,3,6.0,Salaried,Female,4.0,Deluxe,3.0,Unmarried,1.0,0,5,1,Manager,20473.0,2.0
0,29.0,Self Enquiry,1,8.0,Salaried,Male,3.0,Basic,4.0,Married,1.0,0,4,1,Executive,17703.0,3.0
0,31.0,Self Enquiry,1,6.0,Small Business,Male,3.0,Basic,4.0,Unmarried,2.0,0,3,1,Executive,17501.0,2.0
0,32.0,Self Enquiry,1,6.0,Salaried,Male,3.0,Deluxe,4.0,Married,2.0,0,3,1,Manager,21220.0,3.0
0,36.0,Self Enquiry,1,12.0,Salaried,Female,1.0,Basic,3.0,Married,4.0,0,1,0,Executive,18038.0,2.0
0,31.0,Self Enquiry,1,13.0,Salaried,Female,3.0,Deluxe,3.0,Unmarried,2.0,0,5,1,Manager,22347.0,5.0
0,35.0,Self Enquiry,3,13.0,Small Business,Male,4.0,Deluxe,5.0,Unmarried,1.0,0,1,1,Manager,22347.0,3.0
0,45.0,Self Enquiry,1,12.0,Salaried,Male,3.0,Standard,5.0,Married,5.0,1,3,1,Senior Manager,28245.0,3.0
0,37.0,Self Enquiry,1,13.0,Small Business,Male,3.0,Standard,3.0,Unmarried,5.0,0,1,0,Senior Manager,28664.0,1.0
0,46.0,Self Enquiry,2,11.0,Small Business,Male,4.0,Deluxe,4.0,Married,1.0,1,5,1,Manager,20021.0,5.0
0,30.0,Self Enquiry,1,6.0,Salaried,Male,4.0,Deluxe,3.0,Married,2.0,1,1,1,Manager,20126.0,3.0
0,35.0,Self Enquiry,1,6.0,Small Business,Male,4.0,Basic,3.0,Unmarried,2.0,0,4,1,Executive,17859.0,1.0
0,55.0,Self Enquiry,3,6.0,Salaried,Male,3.0,Standard,3.0,Married,4.0,0,1,0,Senior Manager,25239.0,5.0
0,38.0,Company Invited,1,12.0,Small Business,Female,5.0,Deluxe,3.0,Married,1.0,1,1,0,Manager,20329.0,5.0
0,34.0,Self Enquiry,1,13.0,Small Business,Male,3.0,Deluxe,4.0,Married,2.0,0,5,1,Manager,22347.0,5.0
0,56.0,Self Enquiry,1,13.0,Salaried,Male,5.0,Standard,3.0,Unmarried,5.0,0,1,0,Senior Manager,22260.0,2.0
0,23.0,Self Enquiry,3,8.0,Large Business,Male,3.0,Basic,5.0,Married,4.0,0,3,1,Executive,17322.0,5.0
0,51.0,Self Enquiry,1,15.0,Salaried,Male,3.0,Basic,3.0,Married,4.0,0,3,1,Executive,17075.0,3.0
0,36.0,Self Enquiry,1,8.0,Salaried,Male,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,22347.0,5.0
1,46.0,Self Enquiry,3,15.0,Small Business,Male,4.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,24619.0,5.0
0,40.0,Company Invited,1,6.0,Salaried,Male,4.0,Super Deluxe,4.0,Married,2.0,0,1,1,AVP,28503.0,4.0
0,51.0,Self Enquiry,3,27.0,Small Business,Male,3.0,Deluxe,3.0,Unmarried,1.0,1,5,0,Manager,20441.0,5.0
0,30.0,Self Enquiry,3,10.0,Small Business,Female,4.0,Deluxe,4.0,Married,2.0,1,3,1,Manager,20209.0,3.0
0,46.0,Company Invited,1,6.0,Small Business,Male,4.0,Standard,5.0,Married,3.0,1,1,1,Senior Manager,25673.0,3.0
0,32.0,Self Enquiry,3,12.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,2.0,0,5,1,Manager,20010.0,3.0
0,54.0,Self Enquiry,1,8.0,Large Business,Female,3.0,Standard,3.0,Married,1.0,0,4,0,Senior Manager,28549.0,2.0
0,24.0,Self Enquiry,3,9.0,Salaried,Female,4.0,Deluxe,3.0,Married,1.0,0,4,0,Manager,19999.0,2.0
0,28.0,Company Invited,3,10.0,Small Business,Male,3.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,22347.0,2.0
0,58.0,Self Enquiry,3,16.0,Small Business,Male,3.0,Super Deluxe,3.0,Unmarried,1.0,0,3,0,AVP,28872.0,3.0
0,44.0,Company Invited,1,29.0,Small Business,Male,3.0,Deluxe,4.0,Married,5.0,0,3,0,Manager,17042.0,4.0
1,37.0,Self Enquiry,2,12.0,Salaried,Male,3.0,Basic,5.0,Married,5.0,1,1,0,Executive,17073.0,5.0
0,32.0,Self Enquiry,1,6.0,Salaried,Male,3.0,Basic,5.0,Unmarried,2.0,0,1,0,Executive,17956.0,4.0
1,20.0,Company Invited,1,12.0,Salaried,Female,4.0,Basic,3.0,Unmarried,2.0,1,1,0,Executive,17926.0,3.0
0,34.0,Self Enquiry,1,13.0,Salaried,Female,3.0,Deluxe,3.0,Unmarried,2.0,0,3,0,Manager,19809.0,2.0
0,37.0,Company Invited,1,8.0,Salaried,Male,4.0,Deluxe,3.0,Married,6.0,0,1,1,Manager,20163.0,5.0
0,59.0,Company Invited,2,8.0,Salaried,Female,4.0,King,3.0,Married,1.0,0,1,0,VP,33844.0,3.0
0,50.0,Company Invited,1,6.0,Salaried,Female,3.0,King,4.0,Married,4.0,1,1,0,VP,33172.0,5.0
1,25.0,Self Enquiry,3,11.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,2.0,1,3,0,Manager,20744.0,3.0
0,25.0,Self Enquiry,1,13.0,Small Business,Male,4.0,Basic,3.0,Married,2.0,0,1,0,Executive,17889.0,5.0
0,22.0,Self Enquiry,1,21.0,Small Business,Female,3.0,Basic,3.0,Unmarried,2.0,0,1,1,Executive,17871.0,3.0
0,51.0,Company Invited,1,6.0,Small Business,Female,4.0,Standard,5.0,Unmarried,4.0,0,1,1,Senior Manager,22484.0,1.0
1,34.0,Company Invited,1,13.0,Salaried,Male,5.0,Deluxe,3.0,Unmarried,2.0,1,5,1,Manager,21074.0,3.0
0,54.0,Company Invited,2,32.0,Salaried,Female,1.0,Super Deluxe,3.0,Unmarried,3.0,1,3,1,AVP,32328.0,1.0
0,24.0,Self Enquiry,1,24.0,Salaried,Male,3.0,Basic,3.0,Married,1.0,0,4,0,Executive,17774.0,2.0
0,34.0,Self Enquiry,1,13.0,Salaried,Female,4.0,Deluxe,4.0,Married,7.0,0,3,1,Manager,19505.0,2.0
0,37.0,Self Enquiry,3,9.0,Salaried,Male,3.0,Standard,3.0,Unmarried,3.0,0,3,0,Senior Manager,22428.0,3.0
0,34.0,Self Enquiry,1,11.0,Small Business,Female,4.0,Standard,5.0,Unmarried,3.0,0,1,1,Senior Manager,26631.0,3.0
0,36.0,Company Invited,3,17.0,Large Business,Female,3.0,Standard,3.0,Married,1.0,0,5,0,Senior Manager,24738.0,5.0
0,36.0,Self Enquiry,1,9.0,Salaried,Female,3.0,Basic,3.0,Married,6.0,0,1,0,Executive,17835.0,3.0
0,43.0,Company Invited,3,32.0,Salaried,Male,3.0,Super Deluxe,3.0,Married,2.0,1,1,1,AVP,31959.0,3.0
0,30.0,Company Invited,1,29.0,Salaried,Male,5.0,Basic,3.0,Married,2.0,0,3,0,Executive,17613.0,3.0
0,33.0,Company Invited,3,28.0,Small Business,Male,3.0,Deluxe,4.0,Married,1.0,0,1,0,Manager,21146.0,3.0
1,56.0,Self Enquiry,1,20.0,Salaried,Female,4.0,Basic,4.0,Married,1.0,1,5,1,Executive,19963.0,3.0
0,51.0,Self Enquiry,1,12.0,Salaried,Male,3.0,King,3.0,Unmarried,1.0,0,5,1,VP,34537.0,3.0
1,31.0,Self Enquiry,3,12.0,Salaried,Male,5.0,Deluxe,3.0,Married,5.0,1,3,0,Manager,21172.0,5.0
0,26.0,Self Enquiry,1,12.0,Salaried,Female,4.0,Basic,4.0,Married,2.0,0,3,1,Executive,17368.0,3.0
1,58.0,Self Enquiry,1,29.0,Small Business,Female,3.0,Standard,3.0,Married,2.0,0,3,1,Senior Manager,25312.0,3.0
1,19.0,Self Enquiry,3,28.0,Small Business,Male,3.0,Basic,3.0,Unmarried,2.0,1,1,1,Executive,16675.0,2.0
0,22.0,Self Enquiry,1,8.0,Large Business,Male,3.0,Basic,3.0,Married,1.0,0,5,1,Executive,17523.0,3.0
